parcel_id,city,lot_sqft,zoning
022100210064,Cincinnati,5270.76,510
022100210065,Cincinnati,5532.12,510
022100210068,Cincinnati,4660.92,510
022100210069,Cincinnati,5488.56,510
022100210070,Cincinnati,5270.76,510
022100210073,Cincinnati,6621.12,520
022100210074,Cincinnati,5270.76,520
022100210075,Cincinnati,5575.68,510
022100210076,Cincinnati,6882.4800000000005,510
066100010227,Cincinnati,13111.56,510
066100010230,Cincinnati,5619.24,510
066100010231,Cincinnati,6272.639999999999,510
066100010233,Cincinnati,6272.639999999999,530
066100010235,Cincinnati,3746.16,510
066100010236,Cincinnati,3746.16,510
066100010237,Cincinnati,7492.32,520
058200090036,Cincinnati,3136.3199999999997,510
007200010447,Cincinnati,4225.32,510
059003210097,Cincinnati,11194.92,510
058200090037,Cincinnati,3092.7599999999998,500
058200090038,Cincinnati,3136.3199999999997,520
058200090039,Cincinnati,4965.84,520
058200090040,Cincinnati,3746.16,510
024100010286,Cincinnati,4312.4400000000005,500
024100010288,Cincinnati,435.6,500
024100010289,Cincinnati,871.2,500
024100020001,Cincinnati,5009.400000000001,510
024100020006,Cincinnati,5357.88,401
024100020007,Cincinnati,5401.44,510
024100020008,Cincinnati,3005.6400000000003,510
024100020009,Cincinnati,4138.2,520
024100020010,Cincinnati,3005.6400000000003,520
024100020011,Cincinnati,3005.6400000000003,510
024100020012,Cincinnati,3005.6400000000003,510
013800050257,Cincinnati,63728.280000000006,480
022300030136,Cincinnati,5445.0,300
022100130067,Cincinnati,2570.04,430
021900510010,Cincinnati,4225.32,510
021900510011,Cincinnati,4181.76,510
021900510012,Cincinnati,4181.76,510
021900510013,Cincinnati,4225.32,510
021900510014,Cincinnati,5837.04,510
022100130066,Cincinnati,2265.12,404
022100130068,Cincinnati,2700.72,431
021900510047,Cincinnati,7579.44,510
066100010074,Cincinnati,82415.51999999999,650
066100010137,Cincinnati,3746.16,510
066100010138,Cincinnati,4399.56,520
066100010139,Cincinnati,3136.3199999999997,510
066100010140,Cincinnati,6316.2,510
066100010142,Cincinnati,6882.4800000000005,510
066100010144,Cincinnati,148757.4,840
066100010145,Cincinnati,8189.28,510
066100010147,Cincinnati,9408.96,510
004400060109,Cincinnati,24524.28,402
004400060111,Cincinnati,6621.12,510
004400060112,Cincinnati,5227.2,510
004400060113,Cincinnati,4965.84,510
004400060127,Cincinnati,4965.84,510
004400060130,Cincinnati,4443.12,510
054000310306,Cincinnati,10846.44,510
054000310331,Cincinnati,14549.04,510
017800300054,Cincinnati,5096.52,510
017800300055,Cincinnati,4573.8,510
017800300067,Cincinnati,4965.84,510
052100020175,Cincinnati,16901.28,510
052100020171,Cincinnati,24437.160000000003,510
052100020072,Cincinnati,17380.440000000002,510
009700020011,Cincinnati,363377.52,640
052100020027,Cincinnati,10715.76,510
052100020028,Cincinnati,10280.16,510
052100020030,Cincinnati,14244.12,510
052100020037,Cincinnati,14374.800000000001,510
052100020039,Cincinnati,10105.92,510
052100020041,Cincinnati,10759.32,510
023900010026,Cincinnati,3920.3999999999996,510
023900010027,Cincinnati,4051.08,500
023900010029,Cincinnati,25221.239999999998,510
023900010030,Cincinnati,4268.88,500
023900010031,Cincinnati,13764.960000000001,510
023900010032,Cincinnati,20473.199999999997,510
023900010039,Cincinnati,6011.280000000001,500
023900010040,Cincinnati,10890.0,510
023900010041,Cincinnati,11194.92,510
023900010043,Cincinnati,15768.72,510
023900010044,Cincinnati,16422.12,510
055000800411,Cincinnati,7100.280000000001,510
007200010446,Cincinnati,261.36,500
052900200011,Cincinnati,229561.19999999998,510
055000800206,Cincinnati,11804.76,510
055000100555,Cincinnati,7405.200000000001,510
008600030066,Cincinnati,2134.44,510
013600010005,Cincinnati,1481.0400000000002,640
013600010008,Cincinnati,1873.08,640
011100060001,Cincinnati,5227.2,640
011100060061,Cincinnati,6795.36,401
011100060096,Cincinnati,5183.639999999999,401
011100060099,Cincinnati,5662.8,401
008800080018,Cincinnati,141570.0,680
055000920250,Cincinnati,16465.68,510
051000700159,Cincinnati,5401.44,510
003400020153,Cincinnati,47785.32,402
062000700374,Cincinnati,24393.600000000002,510
054000600586,Cincinnati,6011.280000000001,510
059100280125,Cincinnati,7230.96,510
011600010190,Cincinnati,10846.44,510
011600010196,Cincinnati,2570.04,500
011600010197,Cincinnati,2700.72,500
011600010199,Cincinnati,11064.24,520
011600010201,Cincinnati,14200.560000000001,510
011600010202,Cincinnati,20255.4,510
058200080025,Cincinnati,5619.24,510
058200080028,Cincinnati,3136.3199999999997,510
058200080029,Cincinnati,6229.08,510
058200080031,Cincinnati,6229.08,520
058200080036,Cincinnati,3963.96,510
058200080037,Cincinnati,4007.52,510
058200080038,Cincinnati,4486.679999999999,510
058200080039,Cincinnati,4138.2,510
022100210081,Cincinnati,5488.56,520
022100210085,Cincinnati,4312.4400000000005,500
022100210086,Cincinnati,6664.68,520
022100210088,Cincinnati,12893.76,510
022100210090,Cincinnati,5662.8,510
022100210091,Cincinnati,7753.679999999999,510
022100210092,Cincinnati,9626.76,510
022100210093,Cincinnati,8712.0,510
022100210094,Cincinnati,9060.48,510
022100210096,Cincinnati,6882.4800000000005,510
022100210097,Cincinnati,5662.8,510
022100210098,Cincinnati,5488.56,510
066100010239,Cincinnati,5619.24,520
066100010240,Cincinnati,5619.24,520
066100010241,Cincinnati,5619.24,520
066100010242,Cincinnati,5270.76,520
066100010243,Cincinnati,3746.16,510
066100010244,Cincinnati,2657.16,510
066100010245,Cincinnati,4530.24,401
066100010247,Cincinnati,1785.96,510
066100010248,Cincinnati,3746.16,520
066100010249,Cincinnati,3746.16,510
058200090041,Cincinnati,3746.16,510
058200090042,Cincinnati,3746.16,520
058200090043,Cincinnati,3746.16,520
058200090044,Cincinnati,3746.16,520
058200090045,Cincinnati,5183.639999999999,520
058200090046,Cincinnati,5140.08,510
058200090047,Cincinnati,4051.08,520
058200090048,Cincinnati,4051.08,520
058200090049,Cincinnati,1611.72,500
058200090050,Cincinnati,11761.2,510
024100020014,Cincinnati,6272.639999999999,510
024100020016,Cincinnati,6272.639999999999,510
024100020018,Cincinnati,3136.3199999999997,510
024100020019,Cincinnati,3136.3199999999997,510
024100020020,Cincinnati,3136.3199999999997,510
024100020021,Cincinnati,3136.3199999999997,500
024100020022,Cincinnati,6272.639999999999,500
024100020024,Cincinnati,3789.72,510
024100020025,Cincinnati,3789.72,510
022300030154,Cincinnati,4791.6,399
022300030155,Cincinnati,348.48,399
013800050059,Cincinnati,21692.88,420
024100020050,Cincinnati,3746.16,510
012000020041,Cincinnati,12588.839999999998,452
021900510048,Cincinnati,7448.76,510
021900510049,Cincinnati,6229.08,510
022300040032,Cincinnati,562795.2,640
022300040053,Cincinnati,13721.4,640
022300050001,Cincinnati,16309430.280000001,510
066100010097,Cincinnati,2700.72,500
066100010149,Cincinnati,7492.32,520
066100010151,Cincinnati,4443.12,520
066100010153,Cincinnati,1829.5200000000002,520
066100010154,Cincinnati,5401.44,510
066100010155,Cincinnati,6359.759999999999,530
066100010157,Cincinnati,7492.32,510
066100010159,Cincinnati,7492.32,510
054000310332,Cincinnati,9888.12,510
054000310333,Cincinnati,10062.36,510
054000310346,Cincinnati,7884.36,510
060000930135,Cincinnati,14026.32,510
010500010262,Cincinnati,15550.92,508
055000640266,Cincinnati,130.68,500
055000640267,Cincinnati,174.24,500
003000010191,Cincinnati,1089.0,640
052100020185,Cincinnati,14374.800000000001,510
051000740002,Cincinnati,132770.88,370
057001600046,Cincinnati,20037.600000000002,510
009300030060,Cincinnati,12545.279999999999,680
057001600053,Cincinnati,20081.16,510
023900010047,Cincinnati,11761.2,510
023900010048,Cincinnati,12545.279999999999,510
023900010049,Cincinnati,16073.64,510
023900010052,Cincinnati,11935.44,510
023900010054,Cincinnati,4791.6,510
023900010062,Cincinnati,6098.400000000001,500
021600460006,Cincinnati,11499.84,625
018500060139,Cincinnati,784.0799999999999,508
022000570084,Cincinnati,3528.36,510
022000570085,Cincinnati,5532.12,510
022000570086,Cincinnati,3136.3199999999997,510
022000570087,Cincinnati,3659.0400000000004,510
022000570088,Cincinnati,1306.8,500
022000570089,Cincinnati,6011.280000000001,520
022000570090,Cincinnati,4225.32,456
022000570091,Cincinnati,5270.76,400
013600020077,Cincinnati,2395.8,508
013600020075,Cincinnati,2134.44,640
013600010067,Cincinnati,2047.32,640
008800080136,Cincinnati,2134.44,680
013600020104,Cincinnati,1742.4,640
052500030172,Cincinnati,7013.16,510
059100280126,Cincinnati,7187.400000000001,510
059100280127,Cincinnati,7187.400000000001,510
059100280128,Cincinnati,7187.400000000001,510
011600010246,Cincinnati,9452.52,530
059100280129,Cincinnati,7187.400000000001,510
059100280130,Cincinnati,7187.400000000001,510
059100280131,Cincinnati,7230.96,510
059100280132,Cincinnati,7187.400000000001,510
058200080040,Cincinnati,4181.76,510
058200080041,Cincinnati,4138.2,510
058200080042,Cincinnati,4530.24,510
058200080044,Cincinnati,4007.52,510
058200080045,Cincinnati,4486.679999999999,510
058200080046,Cincinnati,3136.3199999999997,510
058200080047,Cincinnati,3092.7599999999998,510
058200080048,Cincinnati,3092.7599999999998,510
058200080049,Cincinnati,3092.7599999999998,510
058200080050,Cincinnati,6272.639999999999,510
022100210100,Cincinnati,10454.4,640
023300020030,Cincinnati,248335.56,650
022300010007,Cincinnati,8624.880000000001,510
023300020121,Cincinnati,9060.48,401
063000800356,Cincinnati,7318.080000000001,510
063000800351,Cincinnati,7622.999999999999,510
063000800349,Cincinnati,8973.359999999999,510
063000800348,Cincinnati,8058.599999999999,510
066100010250,Cincinnati,3746.16,510
066100010251,Cincinnati,3528.36,510
066100010252,Cincinnati,3659.0400000000004,510
066100010253,Cincinnati,3441.2400000000002,510
066100010254,Cincinnati,3136.3199999999997,510
066100010255,Cincinnati,4617.36,510
066100010256,Cincinnati,4007.52,520
066100010258,Cincinnati,7492.32,510
066100010260,Cincinnati,3746.16,510
058200090052,Cincinnati,6229.08,510
058200090053,Cincinnati,3876.8399999999997,510
058200090054,Cincinnati,2526.48,520
058200090055,Cincinnati,2482.92,510
058200090056,Cincinnati,2482.92,510
058200090057,Cincinnati,5009.400000000001,510
058200090058,Cincinnati,9365.4,510
058200090061,Cincinnati,1568.1599999999999,500
024100020026,Cincinnati,3789.72,510
024100020027,Cincinnati,3789.72,510
024100020028,Cincinnati,3789.72,510
024100020029,Cincinnati,3789.72,520
024100020030,Cincinnati,3789.72,510
024100020031,Cincinnati,7579.44,510
024100020033,Cincinnati,7579.44,510
024100020035,Cincinnati,3789.72,510
024100020036,Cincinnati,3789.72,510
024100020037,Cincinnati,3789.72,510
012000020043,Cincinnati,6359.759999999999,499
012000020044,Cincinnati,6490.44,400
012000020101,Cincinnati,3920.3999999999996,510
012000020102,Cincinnati,2831.4,510
012000020103,Cincinnati,3789.72,510
012000020105,Cincinnati,3397.68,510
024100020051,Cincinnati,3746.16,510
024100020052,Cincinnati,3746.16,510
024100020053,Cincinnati,3746.16,510
022300050013,Cincinnati,110381.04,690
022300050015,Cincinnati,167488.2,690
022300050016,Cincinnati,171757.08000000002,690
066100010099,Cincinnati,3746.16,520
066100010100,Cincinnati,3746.16,510
066100010101,Cincinnati,3746.16,520
066100010102,Cincinnati,3746.16,510
066100010103,Cincinnati,7492.32,510
066100010105,Cincinnati,7492.32,510
066100010107,Cincinnati,3746.16,510
066100010108,Cincinnati,3746.16,520
066100010109,Cincinnati,3789.72,510
066100010110,Cincinnati,10062.36,510
066100010161,Cincinnati,7492.32,510
066100010163,Cincinnati,3746.16,510
066100010164,Cincinnati,5619.24,510
066100010165,Cincinnati,8145.72,685
066100010167,Cincinnati,4704.48,685
066100010168,Cincinnati,5314.32,685
066100010169,Cincinnati,21257.28,685
055000710010,Cincinnati,108638.64000000001,510
006500010026,Cincinnati,4225.32,610
055000710013,Cincinnati,14374.800000000001,599
006500010034,Cincinnati,43560.0,610
006000050142,Cincinnati,6185.5199999999995,500
011800030007,Cincinnati,171060.12,350
011800030008,Cincinnati,121227.48,350
011800030011,Cincinnati,210481.91999999998,840
009700020230,Cincinnati,1568.1599999999999,508
009700020231,Cincinnati,5270.76,500
009700010179,Cincinnati,3005.6400000000003,500
009700010242,Cincinnati,3484.8,510
009700010243,Cincinnati,3702.6000000000004,510
006200030180,Cincinnati,40118.76,480
058200050085,Cincinnati,6141.959999999999,400
051000740003,Cincinnati,28357.56,510
051000740282,Cincinnati,22912.56,510
051000710448,Cincinnati,30796.92,510
051000710447,Cincinnati,29751.480000000003,510
051000710243,Cincinnati,44997.479999999996,350
051000710335,Cincinnati,18556.56,510
021600460007,Cincinnati,11499.84,499
021600460008,Cincinnati,8712.0,510
018500060137,Cincinnati,24959.879999999997,429
023900020097,Cincinnati,35893.439999999995,399
023900020105,Cincinnati,5575.68,520
023900020111,Cincinnati,3702.6000000000004,510
023900020112,Cincinnati,3789.72,510
023900020126,Cincinnati,8799.12,401
023900020127,Cincinnati,2787.84,510
022000570092,Cincinnati,2003.76,400
022000570093,Cincinnati,4094.64,499
022000570094,Cincinnati,2962.0800000000004,510
022000570095,Cincinnati,6838.92,510
022000570096,Cincinnati,4007.52,510
022000570097,Cincinnati,6621.12,510
022000570098,Cincinnati,7666.5599999999995,456
022000570099,Cincinnati,5314.32,685
022000570103,Cincinnati,6838.92,520
022000570104,Cincinnati,5880.6,520
022000570107,Cincinnati,3310.56,645
008800080137,Cincinnati,496801.8,442
022000590003,Cincinnati,1873.08,500
022000590005,Cincinnati,144793.44,422
022000590007,Cincinnati,1001.88,500
022000590017,Cincinnati,22869.0,350
013600020098,Cincinnati,2090.88,640
013600020097,Cincinnati,2003.76,640
013600020096,Cincinnati,1873.08,640
013600040017,Cincinnati,2178.0,610
059100280133,Cincinnati,7143.84,510
059100280134,Cincinnati,7187.400000000001,510
013600040018,Cincinnati,1437.48,610
013600040045,Cincinnati,2178.0,610
013600040046,Cincinnati,2090.88,610
013600040125,Cincinnati,1611.72,640
013600030191,Cincinnati,2831.4,640
013600030193,Cincinnati,3049.2000000000003,508
058200080052,Cincinnati,3092.7599999999998,510
058200080053,Cincinnati,3136.3199999999997,599
058200080054,Cincinnati,4748.04,510
058200080055,Cincinnati,3876.8399999999997,510
058200080056,Cincinnati,3876.8399999999997,510
058200080057,Cincinnati,3223.44,401
058200080066,Cincinnati,6229.08,510
058200080068,Cincinnati,4660.92,510
063000800347,Cincinnati,7579.44,510
063000800346,Cincinnati,8145.72,510
063000800345,Cincinnati,9408.96,510
022300010017,Cincinnati,10193.04,510
022300010018,Cincinnati,10672.199999999999,510
022300010044,Cincinnati,6185.5199999999995,400
022300010045,Cincinnati,58762.44,350
022300010047,Cincinnati,13372.92,510
022300010049,Cincinnati,102801.59999999999,199
066100010261,Cincinnati,3746.16,510
066100010262,Cincinnati,3746.16,510
066100010263,Cincinnati,3746.16,510
066100010264,Cincinnati,3746.16,510
066100010265,Cincinnati,4878.72,510
066100010266,Cincinnati,4704.48,510
066100010268,Cincinnati,75402.36,640
017000090124,Cincinnati,3833.2799999999997,510
017000090126,Cincinnati,6403.32,625
019600240082,Cincinnati,12153.240000000002,510
019700370045,Cincinnati,6141.959999999999,510
019700370048,Cincinnati,4791.6,510
019700370112,Cincinnati,9408.96,510
019700370114,Cincinnati,5575.68,510
024100020038,Cincinnati,3659.0400000000004,499
024100020039,Cincinnati,2657.16,510
024100020040,Cincinnati,3789.72,520
024100020041,Cincinnati,3789.72,500
024100020042,Cincinnati,3789.72,510
024100020043,Cincinnati,3789.72,599
024100020044,Cincinnati,3789.72,510
024100020045,Cincinnati,6272.639999999999,510
024100020047,Cincinnati,3136.3199999999997,510
024100020048,Cincinnati,3136.3199999999997,500
024100020049,Cincinnati,3746.16,520
024100020054,Cincinnati,3746.16,510
024100020055,Cincinnati,3746.16,500
024100020056,Cincinnati,3746.16,510
024100020057,Cincinnati,3746.16,510
024100020058,Cincinnati,3746.16,510
024100020059,Cincinnati,3746.16,520
024100020060,Cincinnati,3746.16,510
024100020061,Cincinnati,3746.16,510
024100020062,Cincinnati,3746.16,510
024100020063,Cincinnati,3746.16,510
024100020064,Cincinnati,3441.2400000000002,510
022300050019,Cincinnati,51313.68,690
022300050020,Cincinnati,11412.720000000001,500
022300050021,Cincinnati,127543.68,690
022300060001,Cincinnati,122011.56000000001,510
022300060002,Cincinnati,7230.96,510
022300060008,Cincinnati,104195.51999999999,510
022300060013,Cincinnati,196760.52000000002,510
022300060014,Cincinnati,25831.079999999998,510
021900510058,Cincinnati,6577.5599999999995,510
021900510060,Cincinnati,7361.64,510
021900510061,Cincinnati,23348.16,510
021900510062,Cincinnati,4007.52,500
021900510070,Cincinnati,5009.400000000001,520
021900510073,Cincinnati,3615.48,510
052500030081,Cincinnati,7013.16,510
052500030150,Cincinnati,8407.08,510
009300030080,Cincinnati,2570.04,510
009300030081,Cincinnati,2744.28,510
066100010175,Cincinnati,3746.16,510
066100010176,Cincinnati,3746.16,510
066100010177,Cincinnati,3746.16,510
066100010178,Cincinnati,5619.24,510
066100010180,Cincinnati,28183.32,404
066100010182,Cincinnati,3746.16,520
066100010183,Cincinnati,3746.16,520
066100010184,Cincinnati,7492.32,510
055000710023,Cincinnati,13329.36,520
055000710038,Cincinnati,10846.44,510
055000710039,Cincinnati,10672.199999999999,510
055000710040,Cincinnati,83504.52,500
055000710062,Cincinnati,9801.0,520
055000710064,Cincinnati,14636.160000000002,510
055000710073,Cincinnati,12458.16,620
055000710076,Cincinnati,10977.12,510
000700030054,Cincinnati,199069.2,610
060300130096,Cincinnati,83373.84,640
060300080342,Cincinnati,17728.92,510
051000710351,Cincinnati,6272.639999999999,510
000200030054,Cincinnati,43342.2,510
000200030061,Cincinnati,7535.879999999999,510
000200030079,Cincinnati,7318.080000000001,510
009400040049,Cincinnati,2308.68,650
009400040050,Cincinnati,2134.44,650
023900020142,Cincinnati,3528.36,510
058200060143,Cincinnati,3441.2400000000002,510
058200060144,Cincinnati,3354.12,510
058200060145,Cincinnati,3441.2400000000002,510
058200060146,Cincinnati,9234.72,510
058200060150,Cincinnati,6359.759999999999,510
058200060151,Cincinnati,7187.400000000001,510
022000570108,Cincinnati,5793.4800000000005,510
022000570109,Cincinnati,6098.400000000001,499
022000570110,Cincinnati,9408.96,685
022000570111,Cincinnati,3092.7599999999998,510
022000570115,Cincinnati,4878.72,510
022000570117,Cincinnati,5619.24,510
022000570118,Cincinnati,4573.8,510
022000570119,Cincinnati,4225.32,510
022000570121,Cincinnati,3005.6400000000003,510
022000570126,Cincinnati,4748.04,510
022000570128,Cincinnati,4181.76,510
013600020082,Cincinnati,68214.96,640
013600020081,Cincinnati,2439.36,640
013600020078,Cincinnati,3484.8,640
013600020074,Cincinnati,3223.44,640
013600030199,Cincinnati,2787.84,640
013600040008,Cincinnati,2090.88,640
013600040009,Cincinnati,2003.76,640
013600040020,Cincinnati,2439.36,610
013600040107,Cincinnati,3223.44,640
060800270122,Cincinnati,10497.96,510
058200080069,Cincinnati,4660.92,510
058200080070,Cincinnati,3136.3199999999997,510
058200080071,Cincinnati,3092.7599999999998,520
009400080130,Cincinnati,1655.28,401
009400080131,Cincinnati,1611.72,520
009400080132,Cincinnati,1698.84,510
009400080133,Cincinnati,1742.4,401
009400080134,Cincinnati,1655.28,640
009400080135,Cincinnati,1611.72,640
022300010052,Cincinnati,13547.16,510
022300010066,Cincinnati,65252.88,501
024100010157,Cincinnati,3702.6000000000004,510
024100010159,Cincinnati,5227.2,510
024100010160,Cincinnati,5183.639999999999,510
024100010162,Cincinnati,3484.8,510
024100010163,Cincinnati,3484.8,510
017000090127,Cincinnati,4835.16,520
017000090128,Cincinnati,4748.04,520
017000090130,Cincinnati,2265.12,510
017000090131,Cincinnati,4486.679999999999,520
017000090133,Cincinnati,5532.12,400
021900520095,Cincinnati,3179.8799999999997,455
021900520097,Cincinnati,5837.04,520
019900400013,Cincinnati,5793.4800000000005,510
056100030098,Cincinnati,15594.48,500
056100030130,Cincinnati,20778.12,680
056100030100,Cincinnati,7143.84,500
056100030134,Cincinnati,7143.84,500
056100030135,Cincinnati,7143.84,500
056100030101,Cincinnati,40859.28,680
058200090062,Cincinnati,9016.92,510
058200090064,Cincinnati,5009.400000000001,520
058200090065,Cincinnati,12545.279999999999,510
058200090069,Cincinnati,4399.56,510
058200090070,Cincinnati,5009.400000000001,510
058200090071,Cincinnati,6229.08,510
058200090073,Cincinnati,3136.3199999999997,510
024100020065,Cincinnati,3354.12,510
024100020068,Cincinnati,5662.8,510
024100020070,Cincinnati,9452.52,510
024100020073,Cincinnati,6272.639999999999,510
024100020075,Cincinnati,5837.04,510
024100020077,Cincinnati,3746.16,520
052500030050,Cincinnati,8015.04,510
052500030080,Cincinnati,6969.6,510
022300060016,Cincinnati,24001.56,520
023000030001,Cincinnati,980100.0,400
023000030002,Cincinnati,438387.84,690
023000030003,Cincinnati,2586592.8000000003,400
023000030005,Cincinnati,33323.4,489
052500030188,Cincinnati,9234.72,510
052500030064,Cincinnati,7013.16,510
009400040032,Cincinnati,2221.56,650
021900510080,Cincinnati,4704.48,510
021900510081,Cincinnati,4748.04,510
021900510082,Cincinnati,4791.6,510
021900510083,Cincinnati,4791.6,510
021900510084,Cincinnati,4748.04,510
021900510085,Cincinnati,4748.04,510
021900510086,Cincinnati,5793.4800000000005,510
021900510091,Cincinnati,4225.32,510
066100010186,Cincinnati,7492.32,499
021900510138,Cincinnati,392.03999999999996,640
021900520006,Cincinnati,6838.92,510
021900520007,Cincinnati,7622.999999999999,510
021900520008,Cincinnati,6316.2,510
021900520009,Cincinnati,10367.279999999999,499
021900520010,Cincinnati,4225.32,520
055000710080,Cincinnati,257047.56,630
055000710087,Cincinnati,22172.04,520
055000710089,Cincinnati,11630.52,510
055000710091,Cincinnati,7797.24,510
055000710093,Cincinnati,12066.12,500
057001600044,Cincinnati,20081.16,510
057001600045,Cincinnati,20037.600000000002,510
051000710347,Cincinnati,6882.4800000000005,510
051000710345,Cincinnati,7535.879999999999,510
051000710358,Cincinnati,9104.039999999999,510
060300080346,Cincinnati,19209.96,508
055000710143,Cincinnati,45781.56,500
050002200233,Cincinnati,29098.08,510
050002200234,Cincinnati,29707.920000000002,510
050002200238,Cincinnati,27921.96,510
050002200243,Cincinnati,21039.48,510
050002200246,Cincinnati,43734.24,510
052900500011,Cincinnati,131289.84,510
052000400016,Cincinnati,491356.8,640
058200060152,Cincinnati,7056.72,510
021600460009,Cincinnati,18861.48,520
021600460010,Cincinnati,11499.84,510
021600460011,Cincinnati,5749.92,520
009400040051,Cincinnati,2265.12,650
009400040052,Cincinnati,1960.1999999999998,650
009400040053,Cincinnati,1393.92,650
022000570130,Cincinnati,3789.72,510
022000570131,Cincinnati,4312.4400000000005,510
022000570133,Cincinnati,3963.96,510
022000570135,Cincinnati,4007.52,510
022000570136,Cincinnati,4007.52,510
022000570137,Cincinnati,3963.96,510
022000570138,Cincinnati,4007.52,510
022000570140,Cincinnati,3441.2400000000002,510
022000570141,Cincinnati,3876.8399999999997,510
022000570142,Cincinnati,5793.4800000000005,510
022000570143,Cincinnati,4225.32,510
022000570144,Cincinnati,4225.32,510
013600020073,Cincinnati,1960.1999999999998,508
013600020072,Cincinnati,1960.1999999999998,508
013600040005,Cincinnati,2265.12,610
013600040048,Cincinnati,6359.759999999999,610
013600040003,Cincinnati,2003.76,610
013600040004,Cincinnati,2134.44,610
013600040006,Cincinnati,2308.68,610
013600040007,Cincinnati,1611.72,640
013600040010,Cincinnati,1306.8,640
002200030035,Cincinnati,22302.72,510
002200030017,Cincinnati,31581.0,510
002200030025,Cincinnati,30448.44,510
009400080136,Cincinnati,1611.72,640
009400080137,Cincinnati,1611.72,640
009400080138,Cincinnati,1655.28,640
009400080139,Cincinnati,1568.1599999999999,640
058200080072,Cincinnati,6272.639999999999,510
058200080074,Cincinnati,3092.7599999999998,510
058200080075,Cincinnati,6229.08,510
058200080077,Cincinnati,12414.599999999999,685
024100010164,Cincinnati,3441.2400000000002,510
024100010165,Cincinnati,3528.36,510
024100010166,Cincinnati,3441.2400000000002,510
024100010167,Cincinnati,3484.8,510
024100010168,Cincinnati,6926.04,510
024100010170,Cincinnati,3484.8,510
024100010171,Cincinnati,2308.68,510
024100010175,Cincinnati,3484.8,510
021900520098,Cincinnati,24742.079999999998,685
021900520101,Cincinnati,5662.8,510
021900520105,Cincinnati,9801.0,510
021900520106,Cincinnati,13982.76,510
021900520110,Cincinnati,5532.12,510
021900520112,Cincinnati,7405.200000000001,510
021900520113,Cincinnati,6011.280000000001,510
021900520114,Cincinnati,7274.52,510
021900520115,Cincinnati,13285.8,510
021900520116,Cincinnati,26005.32,510
019900400046,Cincinnati,7448.76,510
056100020211,Cincinnati,7797.24,510
056100020212,Cincinnati,7143.84,510
013600040001,Cincinnati,3136.3199999999997,610
058200090074,Cincinnati,6316.2,401
058200090076,Cincinnati,7622.999999999999,510
058200090078,Cincinnati,3746.16,510
058200090079,Cincinnati,3746.16,510
058200090080,Cincinnati,7361.64,510
058200090082,Cincinnati,7274.52,510
058200090084,Cincinnati,3571.92,510
058200090085,Cincinnati,4225.32,510
024100020078,Cincinnati,3746.16,510
024100020079,Cincinnati,3746.16,500
024100020080,Cincinnati,3746.16,510
024100020081,Cincinnati,3746.16,510
024100020082,Cincinnati,5619.24,510
024100020084,Cincinnati,5619.24,510
024100020086,Cincinnati,3746.16,520
024100020087,Cincinnati,3746.16,520
024100020088,Cincinnati,5532.12,520
009500030054,Cincinnati,6272.639999999999,499
023600020115,Cincinnati,4791.6,510
024100020134,Cincinnati,7579.44,520
024100020136,Cincinnati,3746.16,520
024100020137,Cincinnati,3136.3199999999997,520
024100020138,Cincinnati,3136.3199999999997,500
024100020139,Cincinnati,7579.44,510
024100020141,Cincinnati,3789.72,510
021900510092,Cincinnati,4225.32,510
021900510093,Cincinnati,4225.32,510
021900510094,Cincinnati,4225.32,510
021900510097,Cincinnati,4268.88,510
021900510098,Cincinnati,4268.88,510
021900510099,Cincinnati,4268.88,510
021900510101,Cincinnati,4051.08,510
021900510102,Cincinnati,3833.2799999999997,510
021900510104,Cincinnati,4356.0,510
021900510105,Cincinnati,4312.4400000000005,510
021900510112,Cincinnati,4704.48,510
021900510113,Cincinnati,4356.0,510
021900520011,Cincinnati,9975.24,520
021900520012,Cincinnati,6403.32,520
021900520013,Cincinnati,6926.04,401
021900520014,Cincinnati,10759.32,510
021900520017,Cincinnati,7274.52,685
021900520018,Cincinnati,15158.88,685
021900520028,Cincinnati,3310.56,500
013600020031,Cincinnati,1437.48,640
013600020032,Cincinnati,2003.76,640
013600020037,Cincinnati,2003.76,640
055000710094,Cincinnati,13503.6,500
055000710095,Cincinnati,7753.679999999999,500
054000310347,Cincinnati,7579.44,510
054000310348,Cincinnati,7927.92,510
054000310349,Cincinnati,7100.280000000001,510
054000310350,Cincinnati,7840.799999999999,510
054000310351,Cincinnati,7753.679999999999,510
054000310352,Cincinnati,7797.24,510
054000310353,Cincinnati,7143.84,510
055000710145,Cincinnati,42906.6,510
055000710146,Cincinnati,45563.76,500
055000710147,Cincinnati,44300.52,500
055000710148,Cincinnati,38594.16,510
055000710149,Cincinnati,49353.48,510
055000710151,Cincinnati,40205.880000000005,510
051002220152,Cincinnati,63336.24,510
055000710169,Cincinnati,52446.24,510
055000710171,Cincinnati,163132.2,510
052900500012,Cincinnati,142615.44,510
052900500013,Cincinnati,130723.56,510
055000740143,Cincinnati,8799.12,508
052900500007,Cincinnati,189093.96000000002,510
052900500008,Cincinnati,185042.88,510
055000800051,Cincinnati,8058.599999999999,510
055000800052,Cincinnati,7405.200000000001,510
055000800053,Cincinnati,7405.200000000001,510
055000800054,Cincinnati,7405.200000000001,510
055000800055,Cincinnati,7405.200000000001,510
021600460014,Cincinnati,9234.72,685
